experiment,config_id,git_commit,dataset,regime,gamma_e,covariate_tail,budget_fraction,dr_variant,seed,split_id,method,pehe,regret,normalized_regret,decision_agreement,boundary_crossing,dfi,dfi_competitor_coverage,nuisance,method_config,decision_config,bootstrap_replicates,metric_config,estimated_e_min,estimated_e_max,runtime_seconds_scenario,failure_status
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,27,generated-271-272-273,MAE-DR,0.45536657176850764,0.569009444042673,0.10248514764742561,0.12,0.88,41.29272473376831,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 27}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.004497741540389431,0.9949694438572915,45.67606724999496,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,27,generated-271-272-273,CPO+,0.5456609489614582,0.7350922429644398,0.12934274180579125,0.1,0.9,55.39447959168809,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 27}","{""epochs"": 60, ""l2"": 0.001, ""lr"": 0.1}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.004497741540389431,0.9949694438572915,45.67606724999496,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,27,generated-271-272-273,DC-CPO(band),0.5946950223249305,0.5413992591257555,0.09086604562793857,0.16,0.84,41.906671447507314,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 27}","{""band_quantile"": 0.1, ""boundary_penalty"": 0.3, ""epochs"": 60, ""l2"": 0.001, ""lr"": 0.1, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.004497741540389431,0.9949694438572915,45.67606724999496,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,28,generated-281-282-283,Oracle,0.0,0.0,0.0,1.0,0.0,9.057028868930721e-15,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 28}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0017259615547813112,0.9981956734135897,46.16452874999959,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,28,generated-281-282-283,MSE-DR,0.6141784822433919,1.1617469398667581,0.21703288904850823,0.0,1.0,27.35646239320888,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 28}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0017259615547813112,0.9981956734135897,46.16452874999959,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,28,generated-281-282-283,MAE-DR,0.469793251186673,0.9341069940308543,0.17182951805417793,0.08,0.92,52.322218689869466,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 28}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0017259615547813112,0.9981956734135897,46.16452874999959,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,28,generated-281-282-283,CPO+,0.47152900713268864,0.7353012816149406,0.1339487554987708,0.08,0.92,20.929625187481292,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 28}","{""epochs"": 60, ""l2"": 0.001, ""lr"": 0.05}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0017259615547813112,0.9981956734135897,46.16452874999959,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,28,generated-281-282-283,DC-CPO(band),0.599034367099412,1.008793583543398,0.18709415740767923,0.06,0.94,19.88405628596929,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 28}","{""band_quantile"": 0.1, ""boundary_penalty"": 0.3, ""epochs"": 60, ""l2"": 0.001, ""lr"": 0.05, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0017259615547813112,0.9981956734135897,46.16452874999959,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,29,generated-291-292-293,Oracle,0.0,0.0,0.0,1.0,0.0,1.0365626189378609e-14,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 29}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0025594725258737423,0.9974973417150461,45.818499458007864,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,29,generated-291-292-293,MSE-DR,1.7208942896274206,1.21338219897848,0.23422816624997014,0.04,0.96,31.79887653583639,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 29}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0025594725258737423,0.9974973417150461,45.818499458007864,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,29,generated-291-292-293,MAE-DR,0.7442810395142281,0.6258012179412058,0.11725957062472134,0.08,0.92,13.729443960232574,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 29}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0025594725258737423,0.9974973417150461,45.818499458007864,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,29,generated-291-292-293,CPO+,0.5480101370680922,0.8523189855857878,0.156269331804259,0.04,0.96,22.573853901871086,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 29}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.1}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0025594725258737423,0.9974973417150461,45.818499458007864,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,29,generated-291-292-293,DC-CPO(band),0.7947893703719895,1.0293571512572712,0.1846805981637709,0.06,0.94,14.616702624089209,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 29}","{""band_quantile"": 0.1, ""boundary_penalty"": 0.3, ""epochs"": 60, ""l2"": 0.01, ""lr"": 0.1, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0025594725258737423,0.9974973417150461,45.818499458007864,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,30,generated-301-302-303,Oracle,0.0,0.0,0.0,1.0,0.0,4.822147499791401e-14,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 30}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0005211640358908545,0.9970232133749622,43.2234976250038,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,30,generated-301-302-303,MSE-DR,0.5672062337627665,0.7944819480454288,0.15376926335233118,0.06,0.94,22.31310046572783,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 30}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0005211640358908545,0.9970232133749622,43.2234976250038,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,30,generated-301-302-303,MAE-DR,0.45370528398134463,0.5905862473354812,0.11422639589766133,0.1,0.9,22.7841560922795,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 30}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0005211640358908545,0.9970232133749622,43.2234976250038,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,30,generated-301-302-303,CPO+,0.46501857589507284,0.6115406503050005,0.11972732398164437,0.1,0.9,15.195267292117407,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 30}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0005211640358908545,0.9970232133749622,43.2234976250038,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,30,generated-301-302-303,DC-CPO(band),0.8220195742655444,0.9081902928690956,0.17218989894516545,0.04,0.96,16.53573321329747,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 30}","{""band_quantile"": 0.1, ""boundary_penalty"": 0.3, ""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0005211640358908545,0.9970232133749622,43.2234976250038,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,31,generated-311-312-313,Oracle,0.0,0.0,0.0,1.0,0.0,5.985569512679598e-14,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 31}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0035811492931722222,0.995964096150886,40.33681916700152,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,31,generated-311-312-313,MSE-DR,0.7315347193866784,1.5359501134102036,0.2891498474943089,0.0,1.0,22.70853608960583,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 31}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0035811492931722222,0.995964096150886,40.33681916700152,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,31,generated-311-312-313,MAE-DR,0.5130740344251069,0.7946069016412869,0.15543545355843688,0.04,0.96,19.87013965407086,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 31}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0035811492931722222,0.995964096150886,40.33681916700152,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,31,generated-311-312-313,CPO+,0.6755340263194402,0.6445079097039789,0.12476898511977114,0.1,0.9,14.398895293109808,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 31}","{""epochs"": 60, ""l2"": 0.0001, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0035811492931722222,0.995964096150886,40.33681916700152,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,31,generated-311-312-313,DC-CPO(band),0.7246290844253893,0.7476820761569204,0.1439013467840705,0.04,0.96,24.589068030467207,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 31}","{""band_quantile"": 0.05, ""boundary_penalty"": 0.03, ""epochs"": 60, ""l2"": 0.0001, ""lr"": 0.2, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.0035811492931722222,0.995964096150886,40.33681916700152,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,32,generated-321-322-323,Oracle,0.0,0.0,0.0,1.0,0.0,4.6995268446078497e-14,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 32}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.002065699465931509,0.9962986017810616,43.095490749998135,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,32,generated-321-322-323,MSE-DR,0.9492102840761741,1.7335798506202107,0.32234870385929904,0.0,1.0,69.59066961995717,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 32}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.002065699465931509,0.9962986017810616,43.095490749998135,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,32,generated-321-322-323,MAE-DR,0.6120933355866536,1.1821458104876852,0.21318115042355218,0.06,0.94,14.071165527112294,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 32}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.002065699465931509,0.9962986017810616,43.095490749998135,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,32,generated-321-322-323,CPO+,0.5196101558460473,0.8939898872238702,0.15776110252490752,0.14,0.86,202.5178019792559,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 32}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.002065699465931509,0.9962986017810616,43.095490749998135,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,32,generated-321-322-323,DC-CPO(band),0.6076101729659881,1.0569319292200312,0.1884859724927366,0.08,0.92,18.87330678997965,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 32}","{""band_quantile"": 0.05, ""boundary_penalty"": 0.03, ""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.002065699465931509,0.9962986017810616,43.095490749998135,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,33,generated-331-332-333,Oracle,0.0,0.0,0.0,1.0,0.0,9.404693700221268e-15,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 33}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00216650603814323,0.9984827270939901,46.58949774999928,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,33,generated-331-332-333,MSE-DR,1.0965824882027242,1.2707970714887709,0.25559373973952715,0.04,0.96,25.953954267887053,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 33}","{""l2"": 0.01}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00216650603814323,0.9984827270939901,46.58949774999928,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,33,generated-331-332-333,MAE-DR,0.6949502437505498,0.812774354380783,0.17027413642584066,0.1,0.9,267.71585512546795,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 33}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.2}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00216650603814323,0.9984827270939901,46.58949774999928,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,33,generated-331-332-333,CPO+,0.8009219875597872,0.8859570593315682,0.17986868835078698,0.08,0.92,17.09959993237653,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 33}","{""epochs"": 60, ""l2"": 0.01, ""lr"": 0.1}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00216650603814323,0.9984827270939901,46.58949774999928,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,33,generated-331-332-333,DC-CPO(band),1.1123008004509254,0.924436681268059,0.18366759486999953,0.06,0.94,31.245604178617196,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 33}","{""band_quantile"": 0.2, ""boundary_penalty"": 0.3, ""epochs"": 60, ""l2"": 0.01, ""lr"": 0.1, ""outer_rounds"": 4}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00216650603814323,0.9984827270939901,46.58949774999928,ok
experiment_1,6769fa59109e,4b2d4fe827362d76a3b96b1d750db958fb604613,synthetic,near_linear,2.0,gaussian,0.3,standard,34,generated-341-342-343,Oracle,0.0,0.0,0.0,1.0,0.0,2.655451012955792e-13,1.0,"{""fixed_clip"": null, ""folds"": 5, ""numerical_guard"": 1e-06, ""ridge_alpha"": 1.0, ""seed"": 34}","{""oracle"": true}","{""budget_fraction"": 0.3, ""cost"": [0.3, 1.2], ""groups"": ""within_batch_X1_median"", ""m"": 16}",100,"{""dfi"": ""exact_all_positive_margin_competitors"", ""dfi_radius"": 1.0, ""pehe"": ""root_mean_squared_cate_error"", ""pipeline_bootstrap_replicates"": 100}",0.00035134760495423255,0.9976733730957448,44.322751375002554,ok
